id,target,creator,description,c1_type,c1_match,c1_value
https://geoconnex.us/ref/pws/ME0092485,https://info.geoconnex.us/collections/pws/items/ME0092485,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/ME0092485?f=${C:f:1}
https://geoconnex.us/ref/pws/NC0241104,https://info.geoconnex.us/collections/pws/items/NC0241104,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/NC0241104?f=${C:f:1}
https://geoconnex.us/ref/pws/NY6010114,https://info.geoconnex.us/collections/pws/items/NY6010114,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/NY6010114?f=${C:f:1}
https://geoconnex.us/ref/pws/SD4602328,https://info.geoconnex.us/collections/pws/items/SD4602328,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/SD4602328?f=${C:f:1}
https://geoconnex.us/ref/pws/NC0286583,https://info.geoconnex.us/collections/pws/items/NC0286583,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/NC0286583?f=${C:f:1}
https://geoconnex.us/ref/pws/MA1087001,https://info.geoconnex.us/collections/pws/items/MA1087001,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/MA1087001?f=${C:f:1}
https://geoconnex.us/ref/pws/IL3124925,https://info.geoconnex.us/collections/pws/items/IL3124925,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/IL3124925?f=${C:f:1}
https://geoconnex.us/ref/pws/MN5040786,https://info.geoconnex.us/collections/pws/items/MN5040786,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/MN5040786?f=${C:f:1}
https://geoconnex.us/ref/pws/MN5040788,https://info.geoconnex.us/collections/pws/items/MN5040788,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/MN5040788?f=${C:f:1}
https://geoconnex.us/ref/pws/IL3157974,https://info.geoconnex.us/collections/pws/items/IL3157974,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/IL3157974?f=${C:f:1}
https://geoconnex.us/ref/pws/IL3156745,https://info.geoconnex.us/collections/pws/items/IL3156745,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/IL3156745?f=${C:f:1}
https://geoconnex.us/ref/pws/LA2103438,https://info.geoconnex.us/collections/pws/items/LA2103438,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/LA2103438?f=${C:f:1}
https://geoconnex.us/ref/pws/NC0382105,https://info.geoconnex.us/collections/pws/items/NC0382105,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/NC0382105?f=${C:f:1}
https://geoconnex.us/ref/pws/NC0368432,https://info.geoconnex.us/collections/pws/items/NC0368432,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/NC0368432?f=${C:f:1}
https://geoconnex.us/ref/pws/WI2521052,https://info.geoconnex.us/collections/pws/items/WI2521052,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/WI2521052?f=${C:f:1}
https://geoconnex.us/ref/pws/PA6620376,https://info.geoconnex.us/collections/pws/items/PA6620376,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/PA6620376?f=${C:f:1}
https://geoconnex.us/ref/pws/NC0363625,https://info.geoconnex.us/collections/pws/items/NC0363625,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/NC0363625?f=${C:f:1}
https://geoconnex.us/ref/pws/FL2544477,https://info.geoconnex.us/collections/pws/items/FL2544477,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/FL2544477?f=${C:f:1}
https://geoconnex.us/ref/pws/MI5620079,https://info.geoconnex.us/collections/pws/items/MI5620079,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/MI5620079?f=${C:f:1}
https://geoconnex.us/ref/pws/NH1035090,https://info.geoconnex.us/collections/pws/items/NH1035090,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/NH1035090?f=${C:f:1}
https://geoconnex.us/ref/pws/NH1035100,https://info.geoconnex.us/collections/pws/items/NH1035100,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/NH1035100?f=${C:f:1}
https://geoconnex.us/ref/pws/NH1036020,https://info.geoconnex.us/collections/pws/items/NH1036020,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/NH1036020?f=${C:f:1}
https://geoconnex.us/ref/pws/PA2451396,https://info.geoconnex.us/collections/pws/items/PA2451396,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/PA2451396?f=${C:f:1}
https://geoconnex.us/ref/pws/NY3830115,https://info.geoconnex.us/collections/pws/items/NY3830115,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/NY3830115?f=${C:f:1}
https://geoconnex.us/ref/pws/NC0465197,https://info.geoconnex.us/collections/pws/items/NC0465197,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/NC0465197?f=${C:f:1}
https://geoconnex.us/ref/pws/NJ0333321,https://info.geoconnex.us/collections/pws/items/NJ0333321,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/NJ0333321?f=${C:f:1}
https://geoconnex.us/ref/pws/ME0092481,https://info.geoconnex.us/collections/pws/items/ME0092481,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/ME0092481?f=${C:f:1}
https://geoconnex.us/ref/pws/NC0113106,https://info.geoconnex.us/collections/pws/items/NC0113106,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/NC0113106?f=${C:f:1}
https://geoconnex.us/ref/pws/NC2013020,https://info.geoconnex.us/collections/pws/items/NC2013020,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/NC2013020?f=${C:f:1}
https://geoconnex.us/ref/pws/WV9951030,https://info.geoconnex.us/collections/pws/items/WV9951030,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/WV9951030?f=${C:f:1}
https://geoconnex.us/ref/pws/MN5691175,https://info.geoconnex.us/collections/pws/items/MN5691175,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/MN5691175?f=${C:f:1}
https://geoconnex.us/ref/pws/CT0189884,https://info.geoconnex.us/collections/pws/items/CT0189884,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/CT0189884?f=${C:f:1}
https://geoconnex.us/ref/pws/NY4122349,https://info.geoconnex.us/collections/pws/items/NY4122349,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/NY4122349?f=${C:f:1}
https://geoconnex.us/ref/pws/NC0276623,https://info.geoconnex.us/collections/pws/items/NC0276623,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/NC0276623?f=${C:f:1}
https://geoconnex.us/ref/pws/NH0638010,https://info.geoconnex.us/collections/pws/items/NH0638010,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/NH0638010?f=${C:f:1}
https://geoconnex.us/ref/pws/WI7640977,https://info.geoconnex.us/collections/pws/items/WI7640977,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/WI7640977?f=${C:f:1}
https://geoconnex.us/ref/pws/WI4380552,https://info.geoconnex.us/collections/pws/items/WI4380552,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/WI4380552?f=${C:f:1}
https://geoconnex.us/ref/pws/NC7016032,https://info.geoconnex.us/collections/pws/items/NC7016032,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/NC7016032?f=${C:f:1}
https://geoconnex.us/ref/pws/PA1090924,https://info.geoconnex.us/collections/pws/items/PA1090924,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/PA1090924?f=${C:f:1}
https://geoconnex.us/ref/pws/NC0197504,https://info.geoconnex.us/collections/pws/items/NC0197504,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/NC0197504?f=${C:f:1}
https://geoconnex.us/ref/pws/NC0326541,https://info.geoconnex.us/collections/pws/items/NC0326541,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/NC0326541?f=${C:f:1}
https://geoconnex.us/ref/pws/WI8581303,https://info.geoconnex.us/collections/pws/items/WI8581303,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/WI8581303?f=${C:f:1}
https://geoconnex.us/ref/pws/NC0332582,https://info.geoconnex.us/collections/pws/items/NC0332582,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/NC0332582?f=${C:f:1}
https://geoconnex.us/ref/pws/MO5218161,https://info.geoconnex.us/collections/pws/items/MO5218161,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/MO5218161?f=${C:f:1}
https://geoconnex.us/ref/pws/ID6060045,https://info.geoconnex.us/collections/pws/items/ID6060045,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/ID6060045?f=${C:f:1}
https://geoconnex.us/ref/pws/GA2610053,https://info.geoconnex.us/collections/pws/items/GA2610053,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/GA2610053?f=${C:f:1}
https://geoconnex.us/ref/pws/FL6588120,https://info.geoconnex.us/collections/pws/items/FL6588120,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/FL6588120?f=${C:f:1}
https://geoconnex.us/ref/pws/CA3901332,https://info.geoconnex.us/collections/pws/items/CA3901332,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/CA3901332?f=${C:f:1}
https://geoconnex.us/ref/pws/CA3901362,https://info.geoconnex.us/collections/pws/items/CA3901362,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/CA3901362?f=${C:f:1}
https://geoconnex.us/ref/pws/NC0326410,https://info.geoconnex.us/collections/pws/items/NC0326410,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/NC0326410?f=${C:f:1}
https://geoconnex.us/ref/pws/OH7637112,https://info.geoconnex.us/collections/pws/items/OH7637112,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/OH7637112?f=${C:f:1}
https://geoconnex.us/ref/pws/ME0092409,https://info.geoconnex.us/collections/pws/items/ME0092409,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/ME0092409?f=${C:f:1}
https://geoconnex.us/ref/pws/OH4633812,https://info.geoconnex.us/collections/pws/items/OH4633812,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/OH4633812?f=${C:f:1}
https://geoconnex.us/ref/pws/ME0011814,https://info.geoconnex.us/collections/pws/items/ME0011814,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/ME0011814?f=${C:f:1}
https://geoconnex.us/ref/pws/OH0447012,https://info.geoconnex.us/collections/pws/items/OH0447012,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/OH0447012?f=${C:f:1}
https://geoconnex.us/ref/pws/NC0187402,https://info.geoconnex.us/collections/pws/items/NC0187402,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/NC0187402?f=${C:f:1}
https://geoconnex.us/ref/pws/MN5690254,https://info.geoconnex.us/collections/pws/items/MN5690254,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/MN5690254?f=${C:f:1}
https://geoconnex.us/ref/pws/NC0332523,https://info.geoconnex.us/collections/pws/items/NC0332523,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/NC0332523?f=${C:f:1}
https://geoconnex.us/ref/pws/MD1181271,https://info.geoconnex.us/collections/pws/items/MD1181271,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/MD1181271?f=${C:f:1}
https://geoconnex.us/ref/pws/NC0442570,https://info.geoconnex.us/collections/pws/items/NC0442570,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/NC0442570?f=${C:f:1}
https://geoconnex.us/ref/pws/NH0277020,https://info.geoconnex.us/collections/pws/items/NH0277020,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/NH0277020?f=${C:f:1}
https://geoconnex.us/ref/pws/NC0100101,https://info.geoconnex.us/collections/pws/items/NC0100101,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/NC0100101?f=${C:f:1}
https://geoconnex.us/ref/pws/NC3076009,https://info.geoconnex.us/collections/pws/items/NC3076009,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/NC3076009?f=${C:f:1}
https://geoconnex.us/ref/pws/SC0474000,https://info.geoconnex.us/collections/pws/items/SC0474000,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/SC0474000?f=${C:f:1}
https://geoconnex.us/ref/pws/NY5325688,https://info.geoconnex.us/collections/pws/items/NY5325688,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/NY5325688?f=${C:f:1}
https://geoconnex.us/ref/pws/NJ1435328,https://info.geoconnex.us/collections/pws/items/NJ1435328,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/NJ1435328?f=${C:f:1}
https://geoconnex.us/ref/pws/NY1613559,https://info.geoconnex.us/collections/pws/items/NY1613559,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/NY1613559?f=${C:f:1}
https://geoconnex.us/ref/pws/NC0382469,https://info.geoconnex.us/collections/pws/items/NC0382469,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/NC0382469?f=${C:f:1}
https://geoconnex.us/ref/pws/NH0688020,https://info.geoconnex.us/collections/pws/items/NH0688020,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/NH0688020?f=${C:f:1}
https://geoconnex.us/ref/pws/NH1468050,https://info.geoconnex.us/collections/pws/items/NH1468050,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/NH1468050?f=${C:f:1}
https://geoconnex.us/ref/pws/KS2119103,https://info.geoconnex.us/collections/pws/items/KS2119103,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/KS2119103?f=${C:f:1}
https://geoconnex.us/ref/pws/NY0630096,https://info.geoconnex.us/collections/pws/items/NY0630096,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/NY0630096?f=${C:f:1}
https://geoconnex.us/ref/pws/NY0630035,https://info.geoconnex.us/collections/pws/items/NY0630035,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/NY0630035?f=${C:f:1}
https://geoconnex.us/ref/pws/NY3509574,https://info.geoconnex.us/collections/pws/items/NY3509574,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/NY3509574?f=${C:f:1}
https://geoconnex.us/ref/pws/FL6588117,https://info.geoconnex.us/collections/pws/items/FL6588117,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/FL6588117?f=${C:f:1}
https://geoconnex.us/ref/pws/WV9908002,https://info.geoconnex.us/collections/pws/items/WV9908002,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/WV9908002?f=${C:f:1}
https://geoconnex.us/ref/pws/GA0690065,https://info.geoconnex.us/collections/pws/items/GA0690065,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/GA0690065?f=${C:f:1}
https://geoconnex.us/ref/pws/OR4194240,https://info.geoconnex.us/collections/pws/items/OR4194240,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/OR4194240?f=${C:f:1}
https://geoconnex.us/ref/pws/IA4953202,https://info.geoconnex.us/collections/pws/items/IA4953202,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/IA4953202?f=${C:f:1}
https://geoconnex.us/ref/pws/NC0363430,https://info.geoconnex.us/collections/pws/items/NC0363430,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/NC0363430?f=${C:f:1}
https://geoconnex.us/ref/pws/UTAH03061,https://info.geoconnex.us/collections/pws/items/UTAH03061,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/UTAH03061?f=${C:f:1}
https://geoconnex.us/ref/pws/WI1140185,https://info.geoconnex.us/collections/pws/items/WI1140185,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/WI1140185?f=${C:f:1}
https://geoconnex.us/ref/pws/NY4117258,https://info.geoconnex.us/collections/pws/items/NY4117258,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/NY4117258?f=${C:f:1}
https://geoconnex.us/ref/pws/NM3501319,https://info.geoconnex.us/collections/pws/items/NM3501319,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/NM3501319?f=${C:f:1}
https://geoconnex.us/ref/pws/NC0428445,https://info.geoconnex.us/collections/pws/items/NC0428445,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/NC0428445?f=${C:f:1}
https://geoconnex.us/ref/pws/ND3111613,https://info.geoconnex.us/collections/pws/items/ND3111613,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/ND3111613?f=${C:f:1}
https://geoconnex.us/ref/pws/NC0285101,https://info.geoconnex.us/collections/pws/items/NC0285101,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/NC0285101?f=${C:f:1}
https://geoconnex.us/ref/pws/NH2527010,https://info.geoconnex.us/collections/pws/items/NH2527010,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/NH2527010?f=${C:f:1}
https://geoconnex.us/ref/pws/NH2527020,https://info.geoconnex.us/collections/pws/items/NH2527020,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/NH2527020?f=${C:f:1}
https://geoconnex.us/ref/pws/NC0291413,https://info.geoconnex.us/collections/pws/items/NC0291413,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/NC0291413?f=${C:f:1}
https://geoconnex.us/ref/pws/NC0392820,https://info.geoconnex.us/collections/pws/items/NC0392820,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/NC0392820?f=${C:f:1}
https://geoconnex.us/ref/pws/WI1230079,https://info.geoconnex.us/collections/pws/items/WI1230079,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/WI1230079?f=${C:f:1}
https://geoconnex.us/ref/pws/IL3002824,https://info.geoconnex.us/collections/pws/items/IL3002824,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/IL3002824?f=${C:f:1}
https://geoconnex.us/ref/pws/IL3156778,https://info.geoconnex.us/collections/pws/items/IL3156778,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/IL3156778?f=${C:f:1}
https://geoconnex.us/ref/pws/NC0326794,https://info.geoconnex.us/collections/pws/items/NC0326794,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/NC0326794?f=${C:f:1}
https://geoconnex.us/ref/pws/WI6180680,https://info.geoconnex.us/collections/pws/items/WI6180680,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/WI6180680?f=${C:f:1}
https://geoconnex.us/ref/pws/WI1570352,https://info.geoconnex.us/collections/pws/items/WI1570352,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/WI1570352?f=${C:f:1}
https://geoconnex.us/ref/pws/NY1640009,https://info.geoconnex.us/collections/pws/items/NY1640009,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/NY1640009?f=${C:f:1}
https://geoconnex.us/ref/pws/NH0697010,https://info.geoconnex.us/collections/pws/items/NH0697010,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/NH0697010?f=${C:f:1}
https://geoconnex.us/ref/pws/MN5500100,https://info.geoconnex.us/collections/pws/items/MN5500100,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/MN5500100?f=${C:f:1}
https://geoconnex.us/ref/pws/NH1279070,https://info.geoconnex.us/collections/pws/items/NH1279070,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/NH1279070?f=${C:f:1}
https://geoconnex.us/ref/pws/NC0157529,https://info.geoconnex.us/collections/pws/items/NC0157529,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/NC0157529?f=${C:f:1}
https://geoconnex.us/ref/pws/NC0149543,https://info.geoconnex.us/collections/pws/items/NC0149543,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/NC0149543?f=${C:f:1}
https://geoconnex.us/ref/pws/ME0094880,https://info.geoconnex.us/collections/pws/items/ME0094880,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/ME0094880?f=${C:f:1}
https://geoconnex.us/ref/pws/ME0094976,https://info.geoconnex.us/collections/pws/items/ME0094976,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/ME0094976?f=${C:f:1}
https://geoconnex.us/ref/pws/DE00A0782,https://info.geoconnex.us/collections/pws/items/DE00A0782,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/DE00A0782?f=${C:f:1}
https://geoconnex.us/ref/pws/WI8040128,https://info.geoconnex.us/collections/pws/items/WI8040128,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/WI8040128?f=${C:f:1}
https://geoconnex.us/ref/pws/WI4380517,https://info.geoconnex.us/collections/pws/items/WI4380517,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/WI4380517?f=${C:f:1}
https://geoconnex.us/ref/pws/WI1571053,https://info.geoconnex.us/collections/pws/items/WI1571053,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/WI1571053?f=${C:f:1}
https://geoconnex.us/ref/pws/NC0201127,https://info.geoconnex.us/collections/pws/items/NC0201127,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/NC0201127?f=${C:f:1}
https://geoconnex.us/ref/pws/NE3120674,https://info.geoconnex.us/collections/pws/items/NE3120674,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/NE3120674?f=${C:f:1}
